# Wavelength (nm),Transmittance ITO (%),Transmittance CdS (%),Transmittance Si (%),Transmittance GaAs (%)
# 
3.450000000000000000e+02 3.080000000000000071e+00 9.400000000000000022e-02 0.000000000000000000e+00 7.699999999999999900e-02
3.460000000000000000e+02 3.387000000000000011e+00 9.600000000000000200e-02 1.000000000000000021e-03 7.399999999999999634e-02
3.470000000000000000e+02 3.733000000000000096e+00 9.500000000000000111e-02 1.000000000000000021e-03 7.599999999999999811e-02
3.480000000000000000e+02 4.086000000000000298e+00 9.400000000000000022e-02 1.000000000000000021e-03 7.799999999999999989e-02
3.490000000000000000e+02 4.459999999999999964e+00 9.400000000000000022e-02 0.000000000000000000e+00 7.799999999999999989e-02
3.500000000000000000e+02 4.838000000000000078e+00 9.600000000000000200e-02 1.000000000000000021e-03 7.900000000000000078e-02
3.510000000000000000e+02 5.264999999999999680e+00 9.500000000000000111e-02 1.000000000000000021e-03 7.799999999999999989e-02
3.520000000000000000e+02 5.714999999999999858e+00 9.400000000000000022e-02 1.000000000000000021e-03 8.000000000000000167e-02
3.530000000000000000e+02 6.158000000000000362e+00 9.500000000000000111e-02 0.000000000000000000e+00 7.900000000000000078e-02
3.540000000000000000e+02 6.623999999999999666e+00 9.400000000000000022e-02 0.000000000000000000e+00 8.000000000000000167e-02
3.550000000000000000e+02 7.086999999999999744e+00 9.600000000000000200e-02 0.000000000000000000e+00 7.900000000000000078e-02
3.560000000000000000e+02 7.602000000000000313e+00 9.500000000000000111e-02 0.000000000000000000e+00 8.200000000000000344e-02
3.570000000000000000e+02 8.099000000000000199e+00 9.700000000000000289e-02 0.000000000000000000e+00 8.100000000000000255e-02
3.580000000000000000e+02 8.634999999999999787e+00 9.800000000000000377e-02 0.000000000000000000e+00 8.200000000000000344e-02
3.590000000000000000e+02 9.231999999999999318e+00 9.700000000000000289e-02 0.000000000000000000e+00 8.200000000000000344e-02
3.600000000000000000e+02 9.824999999999999289e+00 9.400000000000000022e-02 -1.000000000000000021e-03 8.300000000000000433e-02
3.610000000000000000e+02 1.046199999999999974e+01 9.299999999999999933e-02 0.000000000000000000e+00 8.200000000000000344e-02
3.620000000000000000e+02 1.107499999999999929e+01 9.199999999999999845e-02 0.000000000000000000e+00 8.300000000000000433e-02
3.630000000000000000e+02 1.174200000000000088e+01 9.199999999999999845e-02 1.000000000000000021e-03 8.300000000000000433e-02
3.640000000000000000e+02 1.239199999999999946e+01 9.400000000000000022e-02 0.000000000000000000e+00 8.400000000000000522e-02
3.650000000000000000e+02 1.308900000000000041e+01 9.700000000000000289e-02 0.000000000000000000e+00 8.200000000000000344e-02
3.660000000000000000e+02 1.380599999999999916e+01 9.800000000000000377e-02 0.000000000000000000e+00 8.599999999999999312e-02
3.670000000000000000e+02 1.456700000000000017e+01 9.700000000000000289e-02 0.000000000000000000e+00 8.699999999999999400e-02
3.680000000000000000e+02 1.538000000000000078e+01 9.299999999999999933e-02 0.000000000000000000e+00 8.899999999999999578e-02
3.690000000000000000e+02 1.612300000000000111e+01 9.299999999999999933e-02 0.000000000000000000e+00 8.599999999999999312e-02
3.700000000000000000e+02 1.696600000000000108e+01 9.299999999999999933e-02 0.000000000000000000e+00 8.300000000000000433e-02
3.710000000000000000e+02 1.773199999999999932e+01 9.700000000000000289e-02 0.000000000000000000e+00 8.300000000000000433e-02
3.720000000000000000e+02 1.874099999999999966e+01 9.600000000000000200e-02 0.000000000000000000e+00 8.699999999999999400e-02
3.730000000000000000e+02 1.965599999999999881e+01 9.700000000000000289e-02 1.000000000000000021e-03 9.199999999999999845e-02
3.740000000000000000e+02 2.058399999999999963e+01 9.299999999999999933e-02 1.000000000000000021e-03 9.400000000000000022e-02
3.750000000000000000e+02 2.139099999999999824e+01 9.500000000000000111e-02 1.000000000000000021e-03 9.400000000000000022e-02
3.760000000000000000e+02 2.223000000000000043e+01 9.600000000000000200e-02 0.000000000000000000e+00 9.500000000000000111e-02
3.770000000000000000e+02 2.310699999999999932e+01 9.700000000000000289e-02 0.000000000000000000e+00 9.600000000000000200e-02
3.780000000000000000e+02 2.390899999999999892e+01 9.600000000000000200e-02 0.000000000000000000e+00 9.900000000000000466e-02
3.790000000000000000e+02 2.465500000000000114e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.010000000000000064e-01
3.800000000000000000e+02 2.537099999999999866e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.019999999999999934e-01
3.810000000000000000e+02 2.612099999999999866e+01 9.700000000000000289e-02 0.000000000000000000e+00 1.029999999999999943e-01
3.820000000000000000e+02 2.683899999999999864e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.029999999999999943e-01
3.830000000000000000e+02 2.749200000000000088e+01 9.500000000000000111e-02 -1.000000000000000021e-03 1.039999999999999952e-01
3.840000000000000000e+02 2.815500000000000114e+01 9.500000000000000111e-02 0.000000000000000000e+00 1.059999999999999970e-01
3.850000000000000000e+02 2.876999999999999957e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.079999999999999988e-01
3.860000000000000000e+02 2.945299999999999940e+01 9.700000000000000289e-02 0.000000000000000000e+00 1.089999999999999997e-01
3.870000000000000000e+02 3.007799999999999940e+01 9.800000000000000377e-02 0.000000000000000000e+00 1.100000000000000006e-01
3.880000000000000000e+02 3.075400000000000134e+01 9.700000000000000289e-02 0.000000000000000000e+00 1.110000000000000014e-01
3.890000000000000000e+02 3.137999999999999901e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.120000000000000023e-01
3.900000000000000000e+02 3.207500000000000284e+01 9.500000000000000111e-02 0.000000000000000000e+00 1.110000000000000014e-01
3.910000000000000000e+02 3.280899999999999750e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.110000000000000014e-01
3.920000000000000000e+02 3.354699999999999704e+01 9.700000000000000289e-02 0.000000000000000000e+00 1.120000000000000023e-01
3.930000000000000000e+02 3.433299999999999841e+01 9.700000000000000289e-02 -1.000000000000000021e-03 1.130000000000000032e-01
3.940000000000000000e+02 3.519299999999999784e+01 9.700000000000000289e-02 -1.000000000000000021e-03 1.130000000000000032e-01
3.950000000000000000e+02 3.617900000000000205e+01 9.600000000000000200e-02 -1.000000000000000021e-03 1.140000000000000041e-01
3.960000000000000000e+02 3.713900000000000290e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.130000000000000032e-01
3.970000000000000000e+02 3.815500000000000114e+01 9.500000000000000111e-02 0.000000000000000000e+00 1.150000000000000050e-01
3.980000000000000000e+02 3.923599999999999710e+01 9.500000000000000111e-02 0.000000000000000000e+00 1.160000000000000059e-01
3.990000000000000000e+02 4.040100000000000335e+01 9.500000000000000111e-02 -1.000000000000000021e-03 1.170000000000000068e-01
4.000000000000000000e+02 4.158100000000000307e+01 9.600000000000000200e-02 -1.000000000000000021e-03 1.179999999999999938e-01
4.010000000000000000e+02 4.271600000000000108e+01 9.800000000000000377e-02 -1.000000000000000021e-03 1.179999999999999938e-01
4.020000000000000000e+02 4.390899999999999892e+01 9.800000000000000377e-02 0.000000000000000000e+00 1.189999999999999947e-01
4.030000000000000000e+02 4.507200000000000273e+01 9.600000000000000200e-02 -1.000000000000000021e-03 1.189999999999999947e-01
4.040000000000000000e+02 4.627100000000000080e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.189999999999999947e-01
4.050000000000000000e+02 4.741599999999999682e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.199999999999999956e-01
4.060000000000000000e+02 4.856799999999999784e+01 9.700000000000000289e-02 0.000000000000000000e+00 1.209999999999999964e-01
4.070000000000000000e+02 4.968599999999999994e+01 9.600000000000000200e-02 -1.000000000000000021e-03 1.219999999999999973e-01
4.080000000000000000e+02 5.075000000000000000e+01 9.800000000000000377e-02 -1.000000000000000021e-03 1.229999999999999982e-01
4.090000000000000000e+02 5.170199999999999818e+01 9.800000000000000377e-02 -1.000000000000000021e-03 1.239999999999999991e-01
4.100000000000000000e+02 5.255799999999999983e+01 9.800000000000000377e-02 -1.000000000000000021e-03 1.239999999999999991e-01
4.110000000000000000e+02 5.331000000000000227e+01 9.600000000000000200e-02 -1.000000000000000021e-03 1.260000000000000009e-01
4.120000000000000000e+02 5.394899999999999807e+01 9.500000000000000111e-02 0.000000000000000000e+00 1.250000000000000000e-01
4.130000000000000000e+02 5.446600000000000108e+01 9.500000000000000111e-02 0.000000000000000000e+00 1.260000000000000009e-01
4.140000000000000000e+02 5.481400000000000006e+01 9.500000000000000111e-02 0.000000000000000000e+00 1.260000000000000009e-01
4.150000000000000000e+02 5.509700000000000131e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.270000000000000018e-01
4.160000000000000000e+02 5.530599999999999739e+01 9.600000000000000200e-02 -1.000000000000000021e-03 1.270000000000000018e-01
4.170000000000000000e+02 5.553099999999999881e+01 9.900000000000000466e-02 0.000000000000000000e+00 1.260000000000000009e-01
4.180000000000000000e+02 5.567900000000000205e+01 9.900000000000000466e-02 0.000000000000000000e+00 1.250000000000000000e-01
4.190000000000000000e+02 5.573199999999999932e+01 9.900000000000000466e-02 0.000000000000000000e+00 1.270000000000000018e-01
4.200000000000000000e+02 5.581700000000000017e+01 9.900000000000000466e-02 0.000000000000000000e+00 1.290000000000000036e-01
4.210000000000000000e+02 5.582800000000000296e+01 9.900000000000000466e-02 0.000000000000000000e+00 1.320000000000000062e-01
4.220000000000000000e+02 5.589399999999999835e+01 1.010000000000000064e-01 0.000000000000000000e+00 1.330000000000000071e-01
4.230000000000000000e+02 5.585699999999999932e+01 1.000000000000000056e-01 -1.000000000000000021e-03 1.340000000000000080e-01
4.240000000000000000e+02 5.589200000000000301e+01 9.900000000000000466e-02 0.000000000000000000e+00 1.360000000000000098e-01
4.250000000000000000e+02 5.588700000000000045e+01 9.600000000000000200e-02 -1.000000000000000021e-03 1.360000000000000098e-01
4.260000000000000000e+02 5.593500000000000227e+01 9.500000000000000111e-02 -1.000000000000000021e-03 1.370000000000000107e-01
4.270000000000000000e+02 5.604099999999999682e+01 9.600000000000000200e-02 -1.000000000000000021e-03 1.380000000000000115e-01
4.280000000000000000e+02 5.622099999999999653e+01 9.700000000000000289e-02 0.000000000000000000e+00 1.380000000000000115e-01
4.290000000000000000e+02 5.645499999999999829e+01 9.600000000000000200e-02 1.000000000000000021e-03 1.400000000000000133e-01
4.300000000000000000e+02 5.672299999999999898e+01 9.500000000000000111e-02 0.000000000000000000e+00 1.380000000000000115e-01
4.310000000000000000e+02 5.707999999999999829e+01 9.600000000000000200e-02 -1.000000000000000021e-03 1.390000000000000124e-01
4.320000000000000000e+02 5.747999999999999687e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.390000000000000124e-01
4.330000000000000000e+02 5.800399999999999778e+01 9.800000000000000377e-02 0.000000000000000000e+00 1.409999999999999865e-01
4.340000000000000000e+02 5.859799999999999898e+01 9.700000000000000289e-02 0.000000000000000000e+00 1.419999999999999873e-01
4.350000000000000000e+02 5.927499999999999858e+01 9.800000000000000377e-02 -1.000000000000000021e-03 1.419999999999999873e-01
4.360000000000000000e+02 5.993099999999999739e+01 9.700000000000000289e-02 0.000000000000000000e+00 1.439999999999999891e-01
4.370000000000000000e+02 6.065899999999999892e+01 9.700000000000000289e-02 0.000000000000000000e+00 1.449999999999999900e-01
4.380000000000000000e+02 6.146399999999999864e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.449999999999999900e-01
4.390000000000000000e+02 6.237500000000000000e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.449999999999999900e-01
4.400000000000000000e+02 6.332699999999999818e+01 9.700000000000000289e-02 0.000000000000000000e+00 1.449999999999999900e-01
4.410000000000000000e+02 6.431199999999999761e+01 9.900000000000000466e-02 0.000000000000000000e+00 1.449999999999999900e-01
4.420000000000000000e+02 6.532899999999999352e+01 9.900000000000000466e-02 0.000000000000000000e+00 1.449999999999999900e-01
4.430000000000000000e+02 6.635599999999999454e+01 9.900000000000000466e-02 0.000000000000000000e+00 1.469999999999999918e-01
4.440000000000000000e+02 6.743300000000000693e+01 9.700000000000000289e-02 0.000000000000000000e+00 1.489999999999999936e-01
4.450000000000000000e+02 6.853199999999999648e+01 9.700000000000000289e-02 0.000000000000000000e+00 1.499999999999999944e-01
4.460000000000000000e+02 6.965999999999999659e+01 9.600000000000000200e-02 0.000000000000000000e+00 1.479999999999999927e-01
4.470000000000000000e+02 7.079000000000000625e+01 9.700000000000000289e-02 -1.000000000000000021e-03 1.489999999999999936e-01
