0.000447125,0.0006555910000000001,0.0008640560000000001,0.001072521,0.001280987,0.001489452,0.0016979179999999999,0.0019063829999999998,0.002114848,0.002323314,0.002531779,0.002740244,0.00294871,0.003157175,0.00336564,0.0035741059999999996,0.0037825709999999998,0.003991036,0.004199502,0.0044079670000000005,0.004616433,0.004824898,0.005033363,0.005241829,0.0054502940000000005,0.005658759,0.005867225,0.00607569,0.006284155,0.006492621,0.006701086,0.006909551,0.007118017,0.007326482,0.007534946999999999,0.007743413,0.007951878,0.008160344,0.008368809,0.008577274000000001,0.00878574,0.008994205,0.00920267,0.009411136,0.009619601,0.009828066,0.010036531999999999,0.010244996999999999,0.010453462,0.010661928000000001,0.010870393,0.011078858,0.011287324,0.011495789,0.011704255,0.01191272,0.012121185,0.012329651,0.012538116,0.012746581000000002,0.012955046999999999,0.013163511999999999,0.013371977,0.013580443000000001,0.013788908,0.013997373,0.014205839,0.014414304,0.014622768999999999,0.014831235,0.015039700000000001,0.015248166,0.015456631,0.015665096,0.015873562,0.016082027,0.016290492,0.016498958,0.016707423,0.016915888,0.017124353999999998,0.017332819,0.017541284,0.01774975,0.017958215,0.01816668,0.018375146000000002,0.018583611,0.018792077,0.019000542,0.019209007,0.019417473,0.019625938,0.019834403,0.020042868999999998,0.020251334,0.020459799,0.020668265,0.02087673,0.021085195,0.021293661000000002,0.021502126,0.021710591,0.021919057000000002,0.022127522,0.022335987999999998,0.022544453,0.022752917999999997,0.022961383999999998,0.023169849,0.023378314,0.02358678,0.023795245,0.02400371,0.024212176000000002,0.024420641,0.024629106,0.024837572000000002,0.025046037,0.025254502,0.025462968,0.025671432999999997,0.025879898999999998,0.026088364,0.026296829,0.026505295,0.02671376,0.026922225,0.027130691000000002,0.027339156,0.027547621,0.027756087000000002,0.027964552,0.028173017,0.028381483,0.028589947999999997,0.028798413,0.029006879,0.029215344,0.02942381,0.029632275,0.02984074,0.030049206000000002,0.030257671,0.030466136,0.030674602000000002,0.030883067,0.031091532,0.031299997999999996,0.031508463,0.031716928,0.031925393999999996,0.032133859,0.032342325,0.03255079,0.032759255,0.032967721,0.033176186,0.033384651,0.033593117,0.033801582000000004,0.034010047,0.034218513,0.034426978,0.034635442999999995,0.034843909,0.035052374,0.035260839,0.035469305,0.03567777,0.035886236,0.036094701,0.036303166,0.036511632,0.036720097,0.036928562000000005,0.037137027999999996,0.037345493,0.037553958,0.037762423999999996,0.037970889,0.038179354,0.03838782,0.038596285,0.03880475,0.039013216,0.039221681,0.039430147,0.039638612000000004,0.039847077,0.040055543,0.040264008,0.040472472999999995,0.040680939,0.040889404,0.041097869,0.041306335,0.041514800000000004,0.041723265,0.041931731,0.042140196,0.042348660999999996,0.042557127,0.042765592000000005,0.042974057999999996,0.043182523,0.043390988,0.043599454,0.043807919,0.044016384000000006,0.04422485,0.044433315,0.04464178,0.044850245999999996,0.045058710999999994,0.045267176,0.045475642000000004,0.045684107,0.045892572,0.046101038,0.046309502999999995,0.046517969000000006,0.046726434000000004,0.046934899,0.047143365,0.04735183,0.047560295,0.04776876099999999,0.047977226,0.048185690999999996,0.048394157,0.048602622000000005,0.048811087,0.049019553,0.049228018,0.049436482999999996,0.049644949,0.049853414000000006,0.05006188,0.050270345,0.05047881,0.050687275999999996,0.050895740999999994,0.051104206,0.051312672000000004,0.051521137,0.051729602,0.051938068,0.052146532999999995,0.052354998,0.052563464000000004,0.052771929,0.05298039400000001,0.05318886,0.053397325,0.05360579099999999,0.053814256,0.054022720999999996,0.054231187,0.054439652000000005,0.054648117,0.054856583,0.055065048,0.055273512999999996,0.055481979,0.055690444000000006,0.055898909000000004,0.056107375,0.05631584,0.056524305999999996,0.056732770999999994,0.056941236,0.057149702000000004,0.057358167,0.057566632,0.057775098,0.057983562999999995,0.058192028,0.058400494000000004,0.058608959,0.05881742400000001,0.05902589,0.059234355,0.05944282,0.059651286,0.059859750999999996,0.060068217,0.060276682000000005,0.060485147,0.060693613,0.060902078,0.061110542999999996,0.061319009,0.061527474000000006,0.061735939000000004,0.061944405,0.06215287,0.062361335,0.062569801,0.062778266,0.06298673099999999,0.06319519700000001,0.063403662,0.063612128,0.063820593,0.064029058,0.064237524,0.06444598900000001,0.064654454,0.06486292,0.065071385,0.06527985,0.06548831599999999,0.065696781,0.065905246,0.066113712,0.066322177,0.066530642,0.06673910799999999,0.066947573,0.067156039,0.009228664000000001,0.009251748,0.009355657,0.009445648000000001,0.009481787,0.00946078,0.00939901,0.009475516,0.009576461,0.009643895,0.009646833,0.009600517,0.009608033,0.009731377,0.009784141,0.009790786999999999,0.009783744,0.009749512,0.009817793,0.009943554,0.00995926,0.009942839,0.009939104,0.010007124000000001,0.010065563000000001,0.010108802,0.010118923,0.010206449,0.010320447,0.010303244,0.010290733,0.010258978,0.010337069,0.010468495999999999,0.010493688000000001,0.010517476000000001,0.01048385,0.010445505,0.01053933,0.010554766,0.010323760999999999,0.010562483999999999,0.010679971000000002,0.010662753,0.010890223000000001,0.010914511000000002,0.010872731000000002,0.010774855,0.010812803000000001,0.010873474,0.011003286000000001,0.011089423000000001,0.01123444,0.011174489,0.011279947,0.011174037,0.01121898,0.01145094,0.011328116000000001,0.011309571000000001,0.011367148999999998,0.011128408000000001,0.011387185,0.011480203000000001,0.011500324,0.011527065,0.011519303,0.011639868000000001,0.011642501000000001,0.011702916,0.01176443,0.011765148000000001,0.011885248999999999,0.011878358,0.011964723,0.01201962,0.012068963,0.012114771000000002,0.012165853999999999,0.012196124,0.012429458,0.012438648,0.012309792,0.012380288,0.012424343999999999,0.012467765,0.012551716000000001,0.012657482,0.012711056,0.012725502,0.012787428,0.012805637,0.012886345,0.012940054,0.012979072,0.013090786,0.013095748,0.013182141000000001,0.013252858999999999,0.013259851000000001,0.013421613999999998,0.013413123999999998,0.013438033,0.013595776,0.013545325,0.013716223999999999,0.01369258,0.013777221999999999,0.013872357,0.013871153999999998,0.014076245,0.013992373999999998,0.014177276,0.014165589,0.014264393,0.014363996,0.014349414,0.014530211999999999,0.014485032,0.014714673000000001,0.014624896,0.014804496,0.014889382,0.014928951000000001,0.01504433,0.015059818999999999,0.01521531,0.015205739,0.015397273999999999,0.015343288,0.015534882,0.015564528999999999,0.01583579,0.015663974,0.015906861,0.015876466000000002,0.016125703,0.016025428,0.01625962,0.016216571000000003,0.016448446999999998,0.016387342,0.016637867,0.016644565,0.016785664,0.016799791,0.016989311,0.017115846,0.017169623000000002,0.017317113999999998,0.017331636,0.017560955,0.017573488999999998,0.017804634,0.017782791000000003,0.01791266,0.018044647,0.018062592,0.018288193,0.018317489,0.018497217,0.018567913999999998,0.018759452,0.01884295,0.018836571,0.019124031,0.019232305,0.019301794,0.019432066,0.019498881000000003,0.019678423,0.019766515,0.019889176,0.020049034,0.02015347,0.020284539,0.020452142,0.020499468,0.020730276000000002,0.020776164,0.020960636,0.021077629,0.021159808999999998,0.021343736000000002,0.021428632000000003,0.021599043,0.021685377000000002,0.021922967999999998,0.021987582000000002,0.022197168,0.022281796,0.022384126,0.022529148,0.022711257000000002,0.022846129,0.022918083,0.02317044,0.023254847000000002,0.023331486000000002,0.023448927,0.023569297000000003,0.023659904,0.023838823999999998,0.023942808,0.024059703999999998,0.024179203,0.024197239,0.024441605,0.024603752000000003,0.024623778,0.024727758,0.024805315,0.024945829,0.025059566000000002,0.025259284,0.025407437,0.025493925,0.02558466,0.025741083999999997,0.025852585,0.025977856,0.026194272999999997,0.026251961,0.026289664,0.02649113,0.0265668,0.026711024,0.026939897,0.026957138999999998,0.027087661000000002,0.027180437000000002,0.027291289,0.027469037,0.027583685,0.02763916,0.02775686,0.027890687999999997,0.02802635,0.028140979,0.028233182000000002,0.028334161,0.028460454,0.028577134,0.028738426,0.028782127,0.028857119,0.029002825,0.029106667000000003,0.029307812000000003,0.029388739,0.02945425,0.029559033,0.029723298,0.029840178999999998,0.029948162,0.03007007,0.030186489,0.030304522999999996,0.030440804,0.030546241000000002,0.030697376000000002,0.030851316,0.030964775,0.031100595,0.031267639,0.031399045,0.031509228,0.031666268,0.031820994,0.031980764,0.032144193,0.032264318,0.03245173,0.032634895,0.032809202,0.032949761,0.033204049,0.033366848,0.03357045,0.033805318,0.03404779,0.034211013,0.03450777,0.034748811,0.035004519,0.035261024,0.035597641,0.035825651,0.036132347,0.036542084,0.036856499,0.037189163,0.037641,0.038016304,0.038383536,0.038942866,0.039354015,0.039828595,0.04036263,0.040914021,0.041468792000000004,0.042092115,0.04275278,0.043387305,0.04411951099999999,0.044846695,0.045566533,0.04642599099999999,0.047314309000000006,0.048152737,0.049143843,0.050044976,0.051043969,0.052102227,0.053213860999999994,0.054358687,0.055576637000000005,0.056823444,0.058043987000000005,0.059306279,0.060727328,0.062161673,0.063581683,0.065075353,0.066608615,0.068128012,0.069723167,0.071312696,0.07309708,0.07477476400000001,0.076472409,0.07820845400000001,0.07999948400000001,0.08172718400000001,0.083577275,0.08552917800000001,0.087254949,0.08909239599999999,0.090971872,0.092689812,0.094620936,0.096564241,0.09835273,0.100155681,0.101972997,0.103791274,0.105544932,0.10729371,0.108965412,0.11065299099999999,0.11233692599999999,0.11389529,0.115415677,0.11691968900000001,0.11839652099999999,0.11981368099999999,0.121182889,0.12250898800000001,0.123710685,0.124824956,0.125967979,0.127010644,0.127996385,0.128921226,0.12981151,0.130577639,0.13130836199999998,0.131968558,0.132519692,0.133110374,0.133553669,0.13403891,0.134330481,0.13458657300000001,0.134814933,0.134989873,0.135099918,0.13521434400000001,0.135175362,0.135084271,0.134968475,0.13476108,0.134598821,0.134369776,0.134145603,0.133876622,0.133618519,0.13332127,0.132890895,0.132460028,0.132070616,0.131534025,0.131144375,0.130729199,0.130256146,0.12969628,0.12922471800000002,0.128703848,0.128228113,0.127798036,0.127262801,0.126787126,0.126330033,0.125862464,0.125411078,0.125014991,0.12457890099999999,0.12422890199999999,0.12382362,0.12342108800000001,0.123082645,0.122797385,0.12238451800000001,0.12214385,0.121909998,0.121658973,0.12136941400000001,0.12114757300000001,0.12099073099999999,0.120806865,0.120676249,0.12049368,0.120392531,0.12024521099999999,0.120165698,0.12005016199999999,0.11996989699999999,0.11988149599999999,0.11975119999999999,0.119637743,0.119518355,0.119471386,0.11932043,0.119222447,0.119076103,0.1188858,0.118709825,0.118502237,0.118295625,0.11809372900000001,0.117917202,0.117566697,0.117285371,0.11693985,0.116607055,0.11626812800000001,0.115928955,0.11550932400000001,0.11503847699999999,0.114591725,0.11412432800000001,0.113682553,0.113092691,0.11255873,0.112047508,0.111394748,0.11085435800000001,0.110247396,0.10956878199999999,0.10893074400000001,0.108271256,0.107552081,0.106857732,0.106149286,0.105410516,0.10464286099999999,0.103903718,0.103131786,0.102354057,0.101551585,0.10079097,0.099948391,0.099145018,0.098349288,0.097504273,0.096727066,0.09587960699999999,0.095027938,0.09424901,0.09344601599999999,0.092669621,0.091843441,0.091134109,0.09030035900000001,0.08955088300000001,0.088855006,0.08814086,0.08743653400000001,0.086797617,0.086111844,0.08550415199999999,0.08490277800000001,0.08433596800000001,0.083763458,0.083299816,0.082735784,0.082245648,0.081785589,0.081338599,0.08096455,0.08062642099999999,0.080243923,0.07990746900000001,0.079613812,0.079258084,0.079000227,0.078820325,0.078632005,0.07836320299999999,0.078165032,0.077997841,0.077836998,0.077725716,0.077624246,0.07752499,0.077444263,0.077339731,0.07727398,0.077246793,0.07718665200000001,0.077211663,0.077135049,0.077210426,0.077140428,0.077211693,0.077292502,0.077449217,0.077448167,0.07732857,0.077167079,0.077013098,0.076890655,0.076766178,0.076592483,0.076476857,0.07627137,0.076095186,0.075891979,0.075689852,0.075410329,0.07519005200000001,0.074951425,0.074650064,0.074365035,0.07406558099999999,0.073741116,0.073370829,0.07299877,0.072720729,0.072241053,0.071947768,0.071468517,0.071067475,0.070584446,0.070250034,0.06978891,0.069310918,0.06871853,0.068053462,0.06759936400000001,0.067074671,0.06640663,0.065850146,0.065184735,0.064582869,0.063906528,0.063323379,0.06273662299999999,0.062016413,0.061606877000000004,0.06073105,0.060071047,0.05909802,0.058344584000000005,0.057648081,0.056710015999999995,0.055961471,0.055076934,0.05430248,0.053420663,0.028322032,0.028242519,0.028084116,0.027849533,0.027668567,0.027486878,0.027277369,0.027098902,0.026916265,0.026680937000000002,0.026721952,0.026741333,0.026676698,0.026587412,0.02659242,0.026620658,0.026538951,0.026509373,0.026581302,0.026452804,0.026439901000000002,0.026490277000000003,0.026392943999999998,0.026418444,0.026367692,0.026355589,0.026288206,0.026175108,0.02613835,0.026057338,0.025945455,0.025887862,0.025826266,0.025723971,0.025721828999999998,0.025606737,0.025513774,0.025473502999999998,0.0253857,0.025288366,0.025246965,0.025179699,0.025119271000000002,0.025044566,0.024967626,0.024902623,0.024839275,0.024746063999999998,0.024711017000000002,0.024641229,0.024561647000000002,0.024510728,0.024455297999999997,0.02437304,0.024313847000000003,0.024277054,0.024207311000000002,0.024159417000000002,0.024142504,0.024064053,0.024076421,0.023979872000000003,0.023975687000000002,0.02389043,0.023894669,0.023853042999999997,0.023811013,0.023714934,0.02371734,0.023628851,0.02353541,0.023465075,0.02338038,0.023377731000000002,0.023326131,0.023313431000000003,0.023261017999999998,0.023283932,0.023228085,0.023192449,0.023195478999999998,0.023174372000000002,0.023107508,0.023137731,0.023113431,0.023078816000000002,0.023041937999999998,0.02294701,0.022946573999999997,0.022854013,0.022878652000000003,0.022851668,0.022871967000000003,0.022875187999999998,0.022835352000000003,0.022814563,0.022863809,0.022809761,0.022839500000000002,0.022855432999999998,0.02281178,0.02282984,0.022821002000000003,0.022863537000000003,0.022882691,0.022886293,0.022896662,0.022900755,0.022948892999999998,0.022999437999999997,0.023013849,0.023045896,0.023094649,0.023138113,0.023202632999999997,0.023295267,0.023346262000000003,0.023434773,0.023520352,0.023621799,0.023758842000000002,0.023897486000000003,0.024052123999999998,0.02425562,0.024445083,0.024614271,0.024889572999999998,0.025105421,0.025449375,0.025760612000000002,0.026143187999999998,0.026539199,0.027039586,0.027507672,0.02803709,0.028703747,0.029360237999999997,0.030132798,0.030913267,0.031768411,0.03272102,0.033756576,0.034801003,0.035922565,0.037090503,0.038292434,0.039568782000000004,0.040780362,0.042027435999999994,0.043276958,0.044524033,0.045793716,0.047088698,0.048309345,0.04940341400000001,0.050597612,0.051653817000000005,0.05273157,0.053794655999999996,0.054867901,0.055813678,0.056588504000000005,0.057331927000000005,0.057862062,0.058018543,0.058005142999999995,0.058050141,0.057958785,0.057882382999999996,0.057839468,0.058080174000000005,0.058298159,0.058557041,0.058981504000000004,0.0593272,0.059656926,0.060244773,0.06068714,0.06099108599999999,0.061495735999999995,0.061882932,0.062191393,0.06259624700000001,0.062855229,0.06301669,0.063262112,0.06345886,0.063572541,0.063693896,0.063778639,0.063766502,0.06374491,0.063686311,0.063603051,0.063822024,0.06406235,0.06450253,0.06490919,0.065332867,0.06593845,0.066303693,0.06683038200000001,0.067285977,0.06775561,0.06809573599999999,0.068620443,0.069285229,0.069911771,0.070650533,0.071497083,0.072348677,0.07309711,0.074089862,0.075005449,0.075984411,0.076994613,0.078084745,0.079241246,0.080329157,0.08152910299999999,0.08283641900000001,0.084318243,0.08586087099999999,0.087456644,0.08901412800000001,0.090834007,0.09273326400000001,0.094650261,0.096618146,0.098804258,0.10086058099999999,0.10299418099999999,0.105189227,0.10731508599999999,0.109703459,0.112088755,0.114555158,0.117274389,0.120071933,0.122924209,0.126241133,0.12962272800000002,0.133126125,0.137012571,0.141042411,0.145328641,0.149797157,0.15454526300000002,0.15949934699999999,0.164763629,0.12718015900000001,0.132992804,0.13787894,0.14261010300000002,0.149689212,0.15520915400000002,0.161394984,0.16602984099999998,0.172157377,0.17711792899999998,0.18074721100000002,0.18419054199999998,0.187501743,0.189809263,0.190395355,0.190962181,0.19061599699999998,0.189103395,0.187321693,0.18426799800000002,0.182640076,0.17792594399999997,0.17459476,0.170437977,0.167204455,0.164653406,0.16069027800000002,0.158007756,0.155523598,0.153729662,0.152243346,0.151333973,0.150769621,0.151001722,0.150826514,0.150785253,0.15272212,0.152949899,0.154666364,0.157932565,0.158955827,0.161121756,0.163612574,0.167033792,0.16899140199999999,0.172966376,0.173344731,0.17825859800000002,0.181330457,0.18515616699999998,0.18844763899999997,0.195344314,0.19879838800000002,0.20187220000000003,0.20480473300000002,0.209894821,0.21917288,0.224868193,0.23522464899999998,0.239947155,0.24598656600000002,0.265830964,0.274157405,0.265551537,0.302010328,0.27400019800000003,0.36195316899999996,0.35366407,0.42472705299999997,0.43737223700000005,0.118364565,0.91647327,0.9571263190000001,0.34209078600000004,0.293712467,0.292898059,0.153264955,0.17583295699999998,1.293369412,0.5110396739999999,0.013251364,1.12785089,1.079716921,0.829616547,0.307755768,0.521849453,0.7067637440000001,0.446301431,0.461751401,0.563498855,0.31992977899999997,0.536383271,1.097723722,0.019527012,1.016135454,0.284025192,0.79637742,-0.034356773,0.214547992,0.226553917,0.230740935,0.52162838,0.6409599779999999,0.499660492,0.9282200340000001,0.321824819,0.482646465,0.39498466299999996,0.34128508,0.523155093,0.788505375,0.16084954099999998,0.627271175,0.246857703,0.300893337,1.0032325979999999,0.455146909,0.651280105,0.917412162,0.735030711,0.9671409129999999,0.681040704,0.425704002,1.256042838,0.539756537,0.701419413,0.8413661720000001,0.68318367,1.0323703290000001,1.5095239880000002,0.648118973,1.2654699090000001,0.823584855,0.7894196509999999,1.190574646,1.584890485,0.95636785,10.0,1.124199867,1.075780392,10.0,1.599421859,0.799606741,1.331530094,10.0,10.0,0.614484072,10.0,1.29667747,1.6666967869999998
